EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsBeforeCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyRateGroups,HourlyRateGroups,MonthlyIncomeGroups,MonthlyRateGroups,TotalWorkingYearsGroups,YearsAtCompanyGroups,AgeGroups,YearsBeforeCompanyGroups
1801,27,No,Travel_Rarely,618,Research & Development,4,Bachelor,Life Sciences,1,933,2,Female,76,3,Entry Level,Research Scientist,3,Single,2318,17808,1,Y,No,19,3,3,80,0,1,2,3,1,0,1,0,0,F - 600 => 700,G - 70 => 80,B - 2000 => 3000,Q - 17000 => 18000,A - 0 => 1 Year,A - 0 => 1 Year,C - 26 => 30 Years,B - 2 => 3 Years
1802,34,No,Travel_Rarely,546,Research & Development,10,Bachelor,Life Sciences,1,934,2,Male,83,3,Entry Level,Laboratory Technician,2,Divorced,2008,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,0,1,0,E - 500 => 600,H - 80 => 90,B - 2000 => 3000,F - 6000 => 7000,A - 0 => 1 Year,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1803,42,No,Travel_Rarely,462,Sales,14,College,Medical,1,936,3,Female,68,2,Junior,Sales Executive,3,Single,6244,7824,7,Y,No,17,3,1,80,0,10,6,3,5,5,4,0,3,D - 400 => 500,F - 60 => 70,F - 6000 => 7000,G - 7000 => 8000,D - 6 => 10 Years,C - 4 => 5 Years,E - 41 => 50 Years,B - 2 => 3 Years
1804,33,No,Travel_Rarely,1198,Research & Development,1,Master,Other,1,939,3,Male,100,2,Entry Level,Research Scientist,1,Single,2799,3339,3,Y,Yes,11,3,2,80,0,6,1,3,3,3,2,0,2,K - 1100 => 1200,I - 90 => 100,B - 2000 => 3000,C - 3000 => 4000,D - 6 => 10 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
1805,58,No,Travel_Rarely,1272,Research & Development,5,Bachelor,Technical Degree,1,940,3,Female,37,2,Mid-Level,Healthcare Representative,2,Divorced,10552,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,18,0,0,4,L - 1200 => 1300,C - 30 => 40,J - 10000 => 11000,I - 9000 => 10000,G - 21 => 25 Years,D - 6 => 10 Years,F - 51 => 60 Years,B - 2 => 3 Years
1806,31,No,Travel_Rarely,154,Sales,7,Master,Life Sciences,1,941,2,Male,41,2,Entry Level,Sales Representative,3,Married,2329,11737,3,Y,No,15,3,2,80,0,13,2,4,7,6,7,5,2,A - 100 => 200,D - 40 => 50,B - 2000 => 3000,K - 11000 => 12000,E - 11 => 15 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1807,35,No,Travel_Rarely,1137,Research & Development,21,Below College ,Life Sciences,1,942,4,Female,51,3,Junior,Healthcare Representative,4,Married,4014,19170,1,Y,Yes,25,4,4,80,1,10,2,1,10,0,6,0,7,K - 1100 => 1200,E - 50 => 60,D - 4000 => 5000,S - 19000 => 20000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1808,49,No,Travel_Rarely,527,Research & Development,8,College,Other,1,944,1,Female,51,3,Mid-Level,Laboratory Technician,2,Married,7403,22477,4,Y,No,11,3,3,80,1,29,3,2,26,3,9,1,7,E - 500 => 600,E - 50 => 60,G - 7000 => 8000,V - 22000 => 23000,H - 25 => 30 Years,H - 25 => 30 Years,E - 41 => 50 Years,B - 2 => 3 Years
1809,48,No,Travel_Rarely,1469,Research & Development,20,Master,Medical,1,945,4,Male,51,3,Entry Level,Research Scientist,3,Married,2259,5543,4,Y,No,17,3,1,80,2,13,2,2,0,13,0,0,0,N - 1400 => 1500,E - 50 => 60,B - 2000 => 3000,E - 5000 => 6000,E - 11 => 15 Years,A - 0 => 1 Year,E - 41 => 50 Years,B - 2 => 3 Years
1810,31,No,Non-Travel,1188,Sales,20,College,Marketing,1,947,4,Female,45,3,Junior,Sales Executive,3,Married,6932,24406,1,Y,No,13,3,4,80,1,9,2,2,9,0,8,0,0,K - 1100 => 1200,D - 40 => 50,F - 6000 => 7000,X - 24000 => 25000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1811,36,No,Travel_Rarely,188,Research & Development,7,Master,Other,1,949,2,Male,65,3,Entry Level,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,2,0,1,A - 100 => 200,F - 60 => 70,D - 4000 => 5000,W - 23000 => 24000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1812,38,No,Travel_Rarely,1333,Research & Development,1,Bachelor,Technical Degree,1,950,4,Female,80,3,Mid-Level,Research Director,1,Married,13582,16292,1,Y,No,13,3,2,80,1,15,3,3,15,0,12,5,11,M - 1300 => 1400,G - 70 => 80,M - 13000 => 14000,P - 16000 => 17000,E - 11 => 15 Years,E - 11 => 15 Years,D - 31 => 40 Years,B - 2 => 3 Years
1813,32,No,Non-Travel,1184,Research & Development,1,Bachelor,Life Sciences,1,951,3,Female,70,2,Entry Level,Laboratory Technician,2,Married,2332,3974,6,Y,No,20,4,3,80,0,5,3,3,3,2,0,0,2,K - 1100 => 1200,F - 60 => 70,B - 2000 => 3000,C - 3000 => 4000,C - 4 => 5 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
1814,25,Yes,Travel_Rarely,867,Sales,19,College,Marketing,1,952,3,Male,36,2,Entry Level,Sales Representative,2,Married,2413,18798,1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0,0,H - 800 => 900,C - 30 => 40,B - 2000 => 3000,R - 18000 => 19000,A - 0 => 1 Year,A - 0 => 1 Year,B - 22 => 25 Years,B - 2 => 3 Years
1815,40,No,Travel_Rarely,658,Sales,10,Master,Marketing,1,954,1,Male,67,2,Mid-Level,Sales Executive,2,Divorced,9705,20652,2,Y,No,12,3,2,80,1,11,2,2,1,10,0,0,0,F - 600 => 700,F - 60 => 70,I - 9000 => 10000,T - 20000 => 21000,E - 11 => 15 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1816,26,No,Travel_Frequently,1283,Sales,1,Bachelor,Medical,1,956,3,Male,52,2,Junior,Sales Executive,1,Single,4294,11148,1,Y,No,12,3,2,80,0,7,2,3,7,0,7,0,7,L - 1200 => 1300,E - 50 => 60,D - 4000 => 5000,K - 11000 => 12000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
1817,41,No,Travel_Rarely,263,Research & Development,6,Bachelor,Medical,1,957,4,Male,59,3,Entry Level,Laboratory Technician,1,Single,4721,3119,2,Y,Yes,13,3,3,80,0,20,3,3,18,2,13,2,17,B - 200 => 300,E - 50 => 60,D - 4000 => 5000,C - 3000 => 4000,F - 16 => 20 Years,F - 16 => 20 Years,E - 41 => 50 Years,B - 2 => 3 Years
1818,36,No,Travel_Rarely,938,Research & Development,2,Master,Medical,1,958,3,Male,79,3,Entry Level,Laboratory Technician,3,Single,2519,12287,4,Y,No,21,4,3,80,0,16,6,3,11,5,8,3,9,I - 900 => 1000,G - 70 => 80,B - 2000 => 3000,L - 12000 => 13000,F - 16 => 20 Years,E - 11 => 15 Years,D - 31 => 40 Years,B - 2 => 3 Years
1819,19,Yes,Travel_Rarely,419,Sales,21,Bachelor,Other,1,959,4,Male,37,2,Entry Level,Sales Representative,2,Single,2121,9947,1,Y,Yes,13,3,2,80,0,1,3,4,1,0,0,0,0,D - 400 => 500,C - 30 => 40,B - 2000 => 3000,I - 9000 => 10000,A - 0 => 1 Year,A - 0 => 1 Year,A - 18 => 21 Years,B - 2 => 3 Years
1820,20,Yes,Travel_Rarely,129,Research & Development,4,Bachelor,Technical Degree,1,960,1,Male,84,3,Entry Level,Laboratory Technician,1,Single,2973,13008,1,Y,No,19,3,2,80,0,1,2,3,1,0,0,0,0,A - 100 => 200,H - 80 => 90,B - 2000 => 3000,M - 13000 => 14000,A - 0 => 1 Year,A - 0 => 1 Year,A - 18 => 21 Years,B - 2 => 3 Years
1821,31,No,Travel_Rarely,616,Research & Development,12,Bachelor,Medical,1,961,4,Female,41,3,Junior,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,1,7,8,5,F - 600 => 700,D - 40 => 50,E - 5000 => 6000,Q - 17000 => 18000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1822,40,No,Travel_Frequently,1469,Research & Development,9,Master,Medical,1,964,4,Male,35,3,Entry Level,Research Scientist,2,Divorced,3617,25063,8,Y,Yes,14,3,4,80,1,3,2,3,1,2,1,0,0,N - 1400 => 1500,C - 30 => 40,C - 3000 => 4000,Y - 25000 => 26000,B - 2 => 3 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1823,32,No,Travel_Rarely,498,Research & Development,3,Master,Medical,1,966,3,Female,93,3,Junior,Manufacturing Director,1,Married,6725,13554,1,Y,No,12,3,3,80,1,8,2,4,8,0,7,6,3,D - 400 => 500,I - 90 => 100,F - 6000 => 7000,M - 13000 => 14000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1824,36,Yes,Travel_Rarely,530,Sales,3,Below College ,Life Sciences,1,967,3,Male,51,2,Mid-Level,Sales Executive,4,Married,10325,5518,1,Y,Yes,11,3,1,80,1,16,6,3,16,0,7,3,7,E - 500 => 600,E - 50 => 60,J - 10000 => 11000,E - 5000 => 6000,F - 16 => 20 Years,F - 16 => 20 Years,D - 31 => 40 Years,B - 2 => 3 Years
1825,33,No,Travel_Rarely,1069,Research & Development,1,Bachelor,Life Sciences,1,969,2,Female,42,2,Junior,Healthcare Representative,4,Single,6949,12291,0,Y,No,14,3,1,80,0,6,3,3,5,1,0,1,4,J - 1000 => 1100,D - 40 => 50,F - 6000 => 7000,L - 12000 => 13000,D - 6 => 10 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
1826,37,Yes,Travel_Rarely,625,Sales,1,Master,Life Sciences,1,970,1,Male,46,2,Mid-Level,Sales Executive,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,3,1,11,7,F - 600 => 700,D - 40 => 50,J - 10000 => 11000,N - 14000 => 15000,F - 16 => 20 Years,E - 11 => 15 Years,D - 31 => 40 Years,B - 2 => 3 Years
1827,45,No,Non-Travel,805,Research & Development,4,College,Life Sciences,1,972,3,Male,57,3,Junior,Laboratory Technician,2,Married,4447,23163,1,Y,No,12,3,2,80,0,9,5,2,9,0,7,0,8,H - 800 => 900,E - 50 => 60,D - 4000 => 5000,W - 23000 => 24000,D - 6 => 10 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
1828,29,No,Travel_Frequently,1404,Sales,20,Bachelor,Technical Degree,1,974,3,Female,84,3,Entry Level,Sales Representative,4,Married,2157,18203,1,Y,No,15,3,2,80,1,3,5,3,3,0,1,0,2,N - 1400 => 1500,H - 80 => 90,B - 2000 => 3000,R - 18000 => 19000,B - 2 => 3 Years,B - 2 => 3 Years,C - 26 => 30 Years,B - 2 => 3 Years
1829,35,No,Travel_Rarely,1219,Sales,18,Bachelor,Medical,1,975,3,Female,86,3,Junior,Sales Executive,3,Married,4601,6179,1,Y,No,16,3,2,80,0,5,3,3,5,0,2,1,0,L - 1200 => 1300,H - 80 => 90,D - 4000 => 5000,F - 6000 => 7000,C - 4 => 5 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
1830,52,No,Travel_Rarely,1053,Research & Development,1,College,Life Sciences,1,976,4,Male,70,3,Senior,Manager,4,Married,17099,13829,2,Y,No,15,3,2,80,1,26,2,2,9,17,8,7,8,J - 1000 => 1100,F - 60 => 70,Q - 17000 => 18000,M - 13000 => 14000,H - 25 => 30 Years,D - 6 => 10 Years,F - 51 => 60 Years,B - 2 => 3 Years
1831,58,Yes,Travel_Rarely,289,Research & Development,2,Bachelor,Technical Degree,1,977,4,Male,51,3,Entry Level,Research Scientist,3,Single,2479,26227,4,Y,No,24,4,1,80,0,7,4,3,1,6,0,0,0,B - 200 => 300,E - 50 => 60,B - 2000 => 3000,Z - 26000 => 27000,D - 6 => 10 Years,A - 0 => 1 Year,F - 51 => 60 Years,B - 2 => 3 Years
1832,53,No,Travel_Rarely,1376,Sales,2,College,Medical,1,981,3,Male,45,3,Senior,Manager,3,Divorced,14852,13938,6,Y,No,13,3,3,80,1,22,3,4,17,5,13,15,2,M - 1300 => 1400,D - 40 => 50,N - 14000 => 15000,M - 13000 => 14000,G - 21 => 25 Years,F - 16 => 20 Years,F - 51 => 60 Years,B - 2 => 3 Years
1833,30,No,Travel_Rarely,231,Sales,8,College,Other,1,982,3,Male,62,3,Mid-Level,Sales Executive,3,Divorced,7264,9977,5,Y,No,11,3,1,80,1,10,2,4,8,2,4,7,7,B - 200 => 300,F - 60 => 70,G - 7000 => 8000,I - 9000 => 10000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
1834,38,No,Non-Travel,152,Sales,10,Bachelor,Technical Degree,1,983,3,Female,85,3,Junior,Sales Executive,4,Single,5666,19899,1,Y,Yes,13,3,2,80,0,6,1,3,5,1,3,1,3,A - 100 => 200,H - 80 => 90,E - 5000 => 6000,S - 19000 => 20000,D - 6 => 10 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
1835,35,No,Travel_Rarely,882,Sales,3,Master,Life Sciences,1,984,4,Male,92,3,Mid-Level,Sales Executive,4,Divorced,7823,6812,6,Y,No,13,3,2,80,1,12,2,3,10,2,9,0,8,H - 800 => 900,I - 90 => 100,G - 7000 => 8000,F - 6000 => 7000,E - 11 => 15 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1836,39,No,Travel_Rarely,903,Sales,2,PHD,Life Sciences,1,985,1,Male,41,4,Mid-Level,Sales Executive,3,Single,7880,2560,0,Y,No,18,3,4,80,0,9,3,3,8,1,7,0,7,I - 900 => 1000,D - 40 => 50,G - 7000 => 8000,B - 2000 => 3000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1837,40,Yes,Non-Travel,1479,Sales,24,Bachelor,Life Sciences,1,986,2,Female,100,4,Senior,Sales Executive,2,Single,13194,17071,4,Y,Yes,16,3,4,80,0,22,2,2,1,21,0,0,0,N - 1400 => 1500,I - 90 => 100,M - 13000 => 14000,Q - 17000 => 18000,G - 21 => 25 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1838,47,No,Travel_Frequently,1379,Research & Development,16,Master,Medical,1,987,3,Male,64,4,Junior,Manufacturing Director,3,Divorced,5067,6759,1,Y,Yes,19,3,3,80,0,20,3,4,19,1,10,2,7,M - 1300 => 1400,F - 60 => 70,E - 5000 => 6000,F - 6000 => 7000,F - 16 => 20 Years,F - 16 => 20 Years,E - 41 => 50 Years,B - 2 => 3 Years
1839,36,No,Non-Travel,1229,Sales,8,Master,Technical Degree,1,990,1,Male,84,3,Junior,Sales Executive,4,Divorced,5079,25952,4,Y,No,13,3,4,80,2,12,3,3,7,5,7,0,7,L - 1200 => 1300,H - 80 => 90,E - 5000 => 6000,Y - 25000 => 26000,E - 11 => 15 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1840,31,Yes,Non-Travel,335,Research & Development,9,College,Medical,1,991,3,Male,46,2,Entry Level,Research Scientist,1,Single,2321,10322,0,Y,Yes,22,4,1,80,0,4,0,3,3,1,2,1,2,C - 300 => 400,D - 40 => 50,B - 2000 => 3000,J - 10000 => 11000,C - 4 => 5 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
1841,33,No,Non-Travel,722,Sales,17,Bachelor,Life Sciences,1,992,4,Male,38,3,Senior,Manager,3,Single,17444,20489,1,Y,No,11,3,4,80,0,10,2,3,10,0,8,6,0,G - 700 => 800,C - 30 => 40,Q - 17000 => 18000,T - 20000 => 21000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1842,29,Yes,Travel_Rarely,906,Research & Development,10,Bachelor,Life Sciences,1,994,4,Female,92,2,Entry Level,Research Scientist,1,Single,2404,11479,6,Y,Yes,20,4,3,80,0,3,5,3,0,3,0,0,0,I - 900 => 1000,I - 90 => 100,B - 2000 => 3000,K - 11000 => 12000,B - 2 => 3 Years,A - 0 => 1 Year,C - 26 => 30 Years,B - 2 => 3 Years
1843,33,No,Travel_Rarely,461,Research & Development,13,Below College ,Life Sciences,1,995,2,Female,53,3,Entry Level,Research Scientist,4,Single,3452,17241,3,Y,No,18,3,1,80,0,5,4,3,3,2,2,0,2,D - 400 => 500,E - 50 => 60,C - 3000 => 4000,Q - 17000 => 18000,C - 4 => 5 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
1844,45,No,Travel_Rarely,974,Research & Development,1,Master,Medical,1,996,4,Female,91,3,Entry Level,Laboratory Technician,4,Divorced,2270,11005,3,Y,No,14,3,4,80,2,8,2,3,5,3,3,0,2,I - 900 => 1000,I - 90 => 100,B - 2000 => 3000,K - 11000 => 12000,D - 6 => 10 Years,C - 4 => 5 Years,E - 41 => 50 Years,B - 2 => 3 Years
1845,50,No,Travel_Rarely,1126,Research & Development,1,College,Medical,1,997,4,Male,66,3,Senior,Research Director,4,Divorced,17399,6615,9,Y,No,22,4,3,80,1,32,1,2,5,27,4,1,3,K - 1100 => 1200,F - 60 => 70,Q - 17000 => 18000,F - 6000 => 7000,I - 31 => 35 Years,C - 4 => 5 Years,E - 41 => 50 Years,B - 2 => 3 Years
1846,33,No,Travel_Frequently,827,Research & Development,1,Master,Other,1,998,3,Female,84,4,Junior,Healthcare Representative,2,Married,5488,20161,1,Y,Yes,13,3,1,80,1,6,2,3,6,0,5,1,2,H - 800 => 900,H - 80 => 90,E - 5000 => 6000,T - 20000 => 21000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1847,41,No,Travel_Frequently,840,Research & Development,9,Bachelor,Medical,1,999,1,Male,64,3,Expert,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,3,16,0,11,H - 800 => 900,F - 60 => 70,S - 19000 => 20000,C - 3000 => 4000,G - 21 => 25 Years,F - 16 => 20 Years,E - 41 => 50 Years,B - 2 => 3 Years
1848,27,No,Travel_Rarely,1134,Research & Development,16,Master,Technical Degree,1,1001,3,Female,37,3,Entry Level,Laboratory Technician,2,Married,2811,12086,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2,2,K - 1100 => 1200,C - 30 => 40,B - 2000 => 3000,L - 12000 => 13000,C - 4 => 5 Years,B - 2 => 3 Years,C - 26 => 30 Years,B - 2 => 3 Years
1849,45,No,Non-Travel,248,Research & Development,23,College,Life Sciences,1,1002,4,Male,42,3,Junior,Laboratory Technician,1,Married,3633,14039,1,Y,Yes,15,3,3,80,1,9,2,3,9,0,8,0,8,B - 200 => 300,D - 40 => 50,C - 3000 => 4000,N - 14000 => 15000,D - 6 => 10 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
1850,47,No,Travel_Rarely,955,Sales,4,College,Life Sciences,1,1003,4,Female,83,3,Junior,Sales Executive,4,Single,4163,8571,1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,0,7,I - 900 => 1000,H - 80 => 90,D - 4000 => 5000,H - 8000 => 9000,D - 6 => 10 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
1851,30,Yes,Travel_Rarely,138,Research & Development,22,Bachelor,Life Sciences,1,1004,1,Female,48,3,Entry Level,Research Scientist,3,Married,2132,11539,4,Y,Yes,11,3,2,80,0,7,2,3,5,2,2,0,1,A - 100 => 200,D - 40 => 50,B - 2000 => 3000,K - 11000 => 12000,D - 6 => 10 Years,C - 4 => 5 Years,C - 26 => 30 Years,B - 2 => 3 Years
1852,50,No,Travel_Rarely,939,Research & Development,24,Bachelor,Life Sciences,1,1005,4,Male,95,3,Senior,Manufacturing Director,3,Married,13973,4161,3,Y,Yes,18,3,4,80,1,22,2,3,12,10,11,1,5,I - 900 => 1000,I - 90 => 100,M - 13000 => 14000,D - 4000 => 5000,G - 21 => 25 Years,E - 11 => 15 Years,E - 41 => 50 Years,B - 2 => 3 Years
1853,38,No,Travel_Frequently,1391,Research & Development,10,Below College ,Medical,1,1006,3,Male,66,3,Entry Level,Research Scientist,3,Married,2684,12127,0,Y,No,17,3,2,80,1,3,0,2,2,1,1,0,2,M - 1300 => 1400,F - 60 => 70,B - 2000 => 3000,L - 12000 => 13000,B - 2 => 3 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
1854,46,No,Travel_Rarely,566,Research & Development,7,College,Medical,1,1007,4,Male,75,3,Mid-Level,Manufacturing Director,3,Divorced,10845,24208,6,Y,No,13,3,2,80,1,13,3,3,8,5,7,0,7,E - 500 => 600,G - 70 => 80,J - 10000 => 11000,X - 24000 => 25000,E - 11 => 15 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
1855,24,No,Travel_Rarely,1206,Research & Development,17,Below College ,Medical,1,1009,4,Female,41,2,Junior,Manufacturing Director,3,Divorced,4377,24117,1,Y,No,15,3,2,80,2,5,6,3,4,1,2,3,2,L - 1200 => 1300,D - 40 => 50,D - 4000 => 5000,X - 24000 => 25000,C - 4 => 5 Years,C - 4 => 5 Years,B - 22 => 25 Years,B - 2 => 3 Years
1856,35,Yes,Travel_Rarely,622,Research & Development,14,Master,Other,1,1010,3,Male,39,2,Entry Level,Laboratory Technician,2,Divorced,3743,10074,1,Y,Yes,24,4,4,80,1,5,2,1,4,1,2,0,2,F - 600 => 700,C - 30 => 40,C - 3000 => 4000,J - 10000 => 11000,C - 4 => 5 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
1857,31,No,Travel_Frequently,853,Research & Development,1,Below College ,Life Sciences,1,1011,3,Female,96,3,Junior,Manufacturing Director,1,Married,4148,11275,1,Y,No,12,3,3,80,1,4,1,3,4,0,3,0,3,H - 800 => 900,I - 90 => 100,D - 4000 => 5000,K - 11000 => 12000,C - 4 => 5 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
1858,18,No,Non-Travel,287,Research & Development,5,College,Life Sciences,1,1012,2,Male,73,3,Entry Level,Research Scientist,4,Single,1051,13493,1,Y,No,15,3,4,80,0,0,2,3,0,0,0,0,0,B - 200 => 300,G - 70 => 80,A - 1000 => 2000,M - 13000 => 14000,A - 0 => 1 Year,A - 0 => 1 Year,A - 18 => 21 Years,B - 2 => 3 Years
1859,54,No,Travel_Rarely,1441,Research & Development,17,Bachelor,Technical Degree,1,1013,3,Female,56,3,Mid-Level,Manufacturing Director,3,Married,10739,13943,8,Y,No,11,3,3,80,1,22,2,3,10,12,7,0,8,N - 1400 => 1500,E - 50 => 60,J - 10000 => 11000,M - 13000 => 14000,G - 21 => 25 Years,D - 6 => 10 Years,F - 51 => 60 Years,B - 2 => 3 Years
1860,35,No,Travel_Rarely,583,Research & Development,25,Master,Medical,1,1014,3,Female,57,3,Mid-Level,Healthcare Representative,3,Divorced,10388,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,0,10,10,1,E - 500 => 600,E - 50 => 60,J - 10000 => 11000,F - 6000 => 7000,F - 16 => 20 Years,F - 16 => 20 Years,D - 31 => 40 Years,B - 2 => 3 Years
1861,30,No,Travel_Rarely,153,Research & Development,8,College,Life Sciences,1,1015,2,Female,73,4,Mid-Level,Research Director,1,Married,11416,17802,0,Y,Yes,12,3,3,80,3,9,4,2,8,1,7,1,7,A - 100 => 200,G - 70 => 80,K - 11000 => 12000,Q - 17000 => 18000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
1862,20,Yes,Travel_Rarely,1097,Research & Development,11,Bachelor,Medical,1,1016,4,Female,98,2,Entry Level,Research Scientist,1,Single,2600,18275,1,Y,Yes,15,3,1,80,0,1,2,3,1,0,0,0,0,J - 1000 => 1100,I - 90 => 100,B - 2000 => 3000,R - 18000 => 19000,A - 0 => 1 Year,A - 0 => 1 Year,A - 18 => 21 Years,B - 2 => 3 Years
1863,30,Yes,Travel_Frequently,109,Research & Development,5,Bachelor,Medical,1,1017,2,Female,60,3,Entry Level,Laboratory Technician,2,Single,2422,25725,0,Y,No,17,3,1,80,0,4,3,3,3,1,2,1,2,A - 100 => 200,E - 50 => 60,B - 2000 => 3000,Y - 25000 => 26000,C - 4 => 5 Years,B - 2 => 3 Years,C - 26 => 30 Years,B - 2 => 3 Years
1864,26,No,Travel_Rarely,1066,Research & Development,2,College,Medical,1,1018,4,Male,32,4,Junior,Manufacturing Director,4,Married,5472,3334,1,Y,No,12,3,2,80,0,8,2,3,8,0,7,1,3,J - 1000 => 1100,C - 30 => 40,E - 5000 => 6000,C - 3000 => 4000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
1865,22,No,Travel_Rarely,217,Research & Development,8,Below College ,Life Sciences,1,1019,2,Male,94,1,Entry Level,Laboratory Technician,1,Married,2451,6881,1,Y,No,15,3,1,80,1,4,3,2,4,0,3,1,1,B - 200 => 300,I - 90 => 100,B - 2000 => 3000,F - 6000 => 7000,C - 4 => 5 Years,C - 4 => 5 Years,B - 22 => 25 Years,B - 2 => 3 Years
1866,48,No,Travel_Rarely,277,Research & Development,6,Bachelor,Life Sciences,1,1022,1,Male,97,2,Junior,Healthcare Representative,3,Single,4240,13119,2,Y,No,13,3,4,80,0,19,0,3,2,17,2,2,2,B - 200 => 300,I - 90 => 100,D - 4000 => 5000,M - 13000 => 14000,F - 16 => 20 Years,B - 2 => 3 Years,E - 41 => 50 Years,B - 2 => 3 Years
1867,48,No,Travel_Rarely,1355,Research & Development,4,Master,Life Sciences,1,1024,3,Male,78,2,Mid-Level,Healthcare Representative,3,Single,10999,22245,7,Y,No,14,3,2,80,0,27,3,3,15,12,11,4,8,M - 1300 => 1400,G - 70 => 80,J - 10000 => 11000,V - 22000 => 23000,H - 25 => 30 Years,E - 11 => 15 Years,E - 41 => 50 Years,B - 2 => 3 Years
1868,41,No,Travel_Rarely,549,Research & Development,7,College,Medical,1,1025,4,Female,42,3,Junior,Manufacturing Director,3,Single,5003,23371,6,Y,No,14,3,2,80,0,8,6,3,2,6,2,2,1,E - 500 => 600,D - 40 => 50,E - 5000 => 6000,W - 23000 => 24000,D - 6 => 10 Years,B - 2 => 3 Years,E - 41 => 50 Years,B - 2 => 3 Years
1869,39,No,Travel_Rarely,466,Research & Development,1,Below College ,Life Sciences,1,1026,4,Female,65,2,Senior,Manufacturing Director,4,Married,12742,7060,1,Y,No,16,3,3,80,1,21,3,3,21,0,6,11,8,D - 400 => 500,F - 60 => 70,L - 12000 => 13000,G - 7000 => 8000,G - 21 => 25 Years,G - 21 => 25 Years,D - 31 => 40 Years,B - 2 => 3 Years
